Date,Gold_Close,TIPS_Yield,60d_Correlation,Regime
2023-08-18,1886.0999755859375,1.94,-0.7542475247190741,REGIME_NORMAL
2023-08-21,1893.300048828125,2.0,-0.7664695347510468,REGIME_NORMAL
2023-08-22,1896.4000244140625,1.99,-0.7783223034591852,REGIME_NORMAL
2023-08-23,1918.5,1.84,-0.7796024116236298,REGIME_NORMAL
2023-08-24,1918.199951171875,1.91,-0.7747071630552779,REGIME_NORMAL
2023-08-25,1911.0999755859375,1.92,-0.7725271484041399,REGIME_NORMAL
2023-08-28,1917.9000244140625,1.9,-0.7635010936453106,REGIME_NORMAL
2023-08-29,1936.5,1.83,-0.7523068438633819,REGIME_NORMAL
2023-08-30,1944.300048828125,1.86,-0.7288123586675378,REGIME_NORMAL
2023-08-31,1938.199951171875,1.85,-0.7107583103575739,REGIME_NORMAL
2023-09-01,1939.800048828125,1.92,-0.6893527334503518,REGIME_NORMAL
2023-09-05,1926.199951171875,1.98,-0.6723799746280678,REGIME_NORMAL
2023-09-06,1918.0999755859375,2.0,-0.6644440460557075,REGIME_NORMAL
2023-09-07,1917.5,1.95,-0.6607573000362957,REGIME_NORMAL
2023-09-08,1918.4000244140625,1.93,-0.6606988239935974,REGIME_NORMAL
2023-09-11,1923.300048828125,1.94,-0.6557076239639129,REGIME_NORMAL
2023-09-12,1911.300048828125,1.93,-0.6523448434331016,REGIME_NORMAL
2023-09-13,1909.0999755859375,1.9,-0.6502902498556958,REGIME_NORMAL
2023-09-14,1910.0,1.95,-0.6587762891889182,REGIME_NORMAL
2023-09-15,1923.699951171875,1.98,-0.6588486933658089,REGIME_NORMAL
2023-09-18,1931.5,1.96,-0.6706085658085228,REGIME_NORMAL
2023-09-19,1932.0,2.0,-0.676730683041026,REGIME_NORMAL
2023-09-20,1945.5999755859375,2.0,-0.6620837203781405,REGIME_NORMAL
2023-09-21,1919.199951171875,2.11,-0.6782191604647649,REGIME_NORMAL
2023-09-22,1925.4000244140625,2.07,-0.7014951696573549,REGIME_NORMAL
2023-09-25,1916.5999755859375,2.18,-0.713414002433723,REGIME_NORMAL
2023-09-26,1900.4000244140625,2.23,-0.7369792273519796,REGIME_NORMAL
2023-09-27,1871.5999755859375,2.27,-0.7744927342079855,REGIME_NORMAL
2023-09-28,1860.4000244140625,2.2,-0.7966166995310066,REGIME_NORMAL
2023-09-29,1848.0999755859375,2.24,-0.8163882494074893,REGIME_NORMAL
2023-10-02,1830.0,2.34,-0.8335116303124145,REGIME_NORMAL
2023-10-03,1824.5999755859375,2.45,-0.8551343891576274,REGIME_NORMAL
2023-10-04,1818.5,2.4,-0.8674251039766898,REGIME_NORMAL
2023-10-05,1816.5999755859375,2.41,-0.8758204970321104,REGIME_NORMAL
2023-10-06,1830.199951171875,2.47,-0.8845469598655559,REGIME_NORMAL
2023-10-09,1849.5,2.47,-0.887382445892207,REGIME_NORMAL
2023-10-10,1861.0,2.34,-0.8897074310003906,REGIME_NORMAL
2023-10-11,1872.800048828125,2.26,-0.8881597822540894,REGIME_NORMAL
2023-10-12,1869.300048828125,2.36,-0.8846096880733894,REGIME_NORMAL
2023-10-13,1927.4000244140625,2.29,-0.855971005135456,REGIME_NORMAL
2023-10-16,1921.0999755859375,2.33,-0.8280534101333602,REGIME_NORMAL
2023-10-17,1922.699951171875,2.42,-0.7899922373578864,REGIME_NORMAL
2023-10-18,1955.300048828125,2.47,-0.7084398081373959,REGIME_NORMAL
2023-10-19,1968.4000244140625,2.49,-0.604996486740187,REGIME_NORMAL
2023-10-20,1982.5,2.46,-0.5070965295879791,REGIME_NORMAL
2023-10-23,1976.300048828125,2.45,-0.41615951704368137,REGIME_TRANSITION
2023-10-24,1975.0,2.43,-0.327259065528039,REGIME_TRANSITION
2023-10-25,1984.0999755859375,2.52,-0.24013021272294327,REGIME_TRANSITION
2023-10-26,1987.199951171875,2.44,-0.17281412115461206,REGIME_DECOUPLED
2023-10-27,1988.5999755859375,2.42,-0.11864645323389202,REGIME_DECOUPLED
2023-10-30,1996.199951171875,2.44,-0.05416439127971971,REGIME_DECOUPLED
2023-10-31,1985.199951171875,2.46,-0.0020346621919219003,REGIME_DECOUPLED
2023-11-01,1978.800048828125,2.36,0.02824281563314564,REGIME_DECOUPLED
2023-11-02,1985.5999755859375,2.27,0.04300535623842145,REGIME_DECOUPLED
2023-11-03,1991.5,2.18,0.045503014363533274,REGIME_DECOUPLED
2023-11-06,1981.5999755859375,2.25,0.052459148675867213,REGIME_DECOUPLED
2023-11-07,1966.800048828125,2.19,0.05085782625455307,REGIME_DECOUPLED
2023-11-08,1951.5,2.15,0.0429758875896853,REGIME_DECOUPLED
2023-11-09,1964.199951171875,2.29,0.0429155367085984,REGIME_DECOUPLED
2023-11-10,1932.5999755859375,2.29,0.03288337608114303,REGIME_DECOUPLED
2023-11-13,1945.5,2.32,0.023999562317489537,REGIME_DECOUPLED
2023-11-14,1961.800048828125,2.16,0.01303847373126158,REGIME_DECOUPLED
2023-11-15,1960.0999755859375,2.22,0.005455634189090581,REGIME_DECOUPLED
2023-11-16,1983.9000244140625,2.18,-0.000251808294747176,REGIME_DECOUPLED
2023-11-17,1981.5999755859375,2.16,-0.008159915104161718,REGIME_DECOUPLED
2023-11-20,1977.699951171875,2.12,-0.023344831048995353,REGIME_DECOUPLED
2023-11-21,1999.300048828125,2.16,-0.03499133771571768,REGIME_DECOUPLED
2023-11-22,1991.4000244140625,2.16,-0.03711255492452009,REGIME_DECOUPLED
2023-11-24,2002.199951171875,2.21,-0.030517495167323976,REGIME_DECOUPLED
2023-11-27,2011.800048828125,2.18,-0.03332167809263619,REGIME_DECOUPLED
2023-11-28,2039.699951171875,2.12,-0.04996943773826211,REGIME_DECOUPLED
2023-11-29,2047.0999755859375,2.06,-0.08551045860470115,REGIME_DECOUPLED
2023-11-30,2038.0999755859375,2.14,-0.108000305694522,REGIME_DECOUPLED
2023-12-01,2071.0,2.0,-0.16516540379252334,REGIME_DECOUPLED
2023-12-04,2024.0999755859375,2.07,-0.20026625493537575,REGIME_TRANSITION
2023-12-05,2018.5,2.01,-0.23808552267634941,REGIME_TRANSITION
2023-12-06,2030.5,1.98,-0.29016822371708895,REGIME_TRANSITION
2023-12-07,2029.9000244140625,1.97,-0.34843011837098425,REGIME_TRANSITION
2023-12-08,1998.300048828125,2.02,-0.38855982128300753,REGIME_TRANSITION
2023-12-11,1978.0,2.04,-0.4130235304996236,REGIME_TRANSITION
2023-12-12,1977.800048828125,2.04,-0.4366730480143353,REGIME_TRANSITION
2023-12-13,1982.300048828125,1.88,-0.4519696842381789,REGIME_TRANSITION
2023-12-14,2030.199951171875,1.7,-0.4819821889783283,REGIME_TRANSITION
2023-12-15,2021.0999755859375,1.69,-0.501953971739291,REGIME_NORMAL
2023-12-18,2026.300048828125,1.74,-0.5257135820846645,REGIME_NORMAL
2023-12-19,2038.4000244140625,1.74,-0.5467631692820216,REGIME_NORMAL
2023-12-20,2034.5,1.67,-0.5615447302236988,REGIME_NORMAL
2023-12-21,2039.0999755859375,1.7,-0.5774632279151033,REGIME_NORMAL
2023-12-22,2057.10009765625,1.71,-0.6074461539498367,REGIME_NORMAL
2023-12-26,2058.199951171875,1.71,-0.6343785414916765,REGIME_NORMAL
2023-12-27,2081.89990234375,1.64,-0.6599856664084633,REGIME_NORMAL
2023-12-28,2073.89990234375,1.68,-0.670317103824091,REGIME_NORMAL
2023-12-29,2062.39990234375,1.72,-0.6855313691801396,REGIME_NORMAL
2024-01-02,2064.39990234375,1.74,-0.7026413116280378,REGIME_NORMAL
2024-01-03,2034.199951171875,1.71,-0.7037815956882009,REGIME_NORMAL
2024-01-04,2042.300048828125,1.77,-0.7045527558315857,REGIME_NORMAL
2024-01-05,2042.4000244140625,1.83,-0.7207251010242874,REGIME_NORMAL
2024-01-08,2026.5999755859375,1.79,-0.7451049266377172,REGIME_NORMAL
2024-01-09,2026.4000244140625,1.8,-0.7633994374204521,REGIME_NORMAL
2024-01-10,2021.699951171875,1.82,-0.7664342610104103,REGIME_NORMAL
2024-01-11,2014.300048828125,1.76,-0.7643454594422753,REGIME_NORMAL
2024-01-12,2046.699951171875,1.69,-0.764077837935922,REGIME_NORMAL
2024-01-16,2026.0,1.77,-0.7551057387950721,REGIME_NORMAL
2024-01-17,2002.5999755859375,1.8,-0.7406619596835851,REGIME_NORMAL
2024-01-18,2018.5999755859375,1.8,-0.7385489473024488,REGIME_NORMAL
2024-01-19,2026.5,1.81,-0.7353221841236152,REGIME_NORMAL
2024-01-22,2019.800048828125,1.8,-0.728863232488519,REGIME_NORMAL
2024-01-23,2023.699951171875,1.85,-0.7324397881212077,REGIME_NORMAL
2024-01-24,2013.9000244140625,1.88,-0.7337650721902348,REGIME_NORMAL
2024-01-25,2016.9000244140625,1.85,-0.7359134480413112,REGIME_NORMAL
2024-01-26,2016.800048828125,1.85,-0.7467839385045926,REGIME_NORMAL
2024-01-29,2025.199951171875,1.78,-0.7523330216351816,REGIME_NORMAL
2024-01-30,2031.5,1.8,-0.7501541895666421,REGIME_NORMAL
2024-01-31,2048.39990234375,1.73,-0.7517402531914191,REGIME_NORMAL
2024-02-01,2053.0,1.68,-0.754964938552864,REGIME_NORMAL
2024-02-02,2036.0999755859375,1.82,-0.7508780990502668,REGIME_NORMAL
2024-02-05,2025.699951171875,1.9,-0.7415301549290343,REGIME_NORMAL
2024-02-06,2034.5,1.85,-0.7350798396033847,REGIME_NORMAL
2024-02-07,2035.199951171875,1.86,-0.718328109998282,REGIME_NORMAL
2024-02-08,2032.199951171875,1.91,-0.6888837203826191,REGIME_NORMAL
2024-02-09,2023.300048828125,1.92,-0.6503455574397148,REGIME_NORMAL
2024-02-12,2018.199951171875,1.93,-0.6298573608820621,REGIME_NORMAL
2024-02-13,1992.9000244140625,2.02,-0.6021115306217543,REGIME_NORMAL
2024-02-14,1990.300048828125,1.97,-0.5813213736122749,REGIME_NORMAL
2024-02-15,2002.0999755859375,1.94,-0.5576252488715847,REGIME_NORMAL
2024-02-16,2011.5,1.97,-0.5351254838591699,REGIME_NORMAL
2024-02-20,2027.5,1.95,-0.516489200843088,REGIME_NORMAL
2024-02-21,2022.300048828125,1.98,-0.4891552454977389,REGIME_TRANSITION
2024-02-22,2019.699951171875,2.02,-0.4717064496722806,REGIME_TRANSITION
2024-02-23,2038.5999755859375,1.96,-0.4564301409618132,REGIME_TRANSITION
2024-02-26,2028.5,1.97,-0.4901065986338197,REGIME_TRANSITION
2024-02-27,2034.0,1.99,-0.5195019147306341,REGIME_NORMAL
2024-02-28,2033.0,1.94,-0.5600599357506564,REGIME_NORMAL
2024-02-29,2045.699951171875,1.92,-0.6198133848577622,REGIME_NORMAL
2024-03-01,2086.89990234375,1.87,-0.5849409055582135,REGIME_NORMAL
2024-03-04,2117.699951171875,1.88,-0.4984009499796657,REGIME_TRANSITION
2024-03-05,2133.5,1.81,-0.461700333104194,REGIME_TRANSITION
2024-03-06,2150.300048828125,1.81,-0.42484937674354833,REGIME_TRANSITION
2024-03-07,2158.0,1.81,-0.37624589118353136,REGIME_TRANSITION
2024-03-08,2178.60009765625,1.81,-0.3121819948518926,REGIME_TRANSITION
2024-03-11,2182.5,1.83,-0.242700766176838,REGIME_TRANSITION
2024-03-12,2160.39990234375,1.86,-0.2041384377712296,REGIME_TRANSITION
2024-03-13,2175.39990234375,1.89,-0.17175250502767897,REGIME_DECOUPLED
2024-03-14,2163.0,1.99,-0.11488844990173824,REGIME_DECOUPLED
2024-03-15,2157.300048828125,1.99,-0.06356270949982783,REGIME_DECOUPLED
2024-03-18,2160.699951171875,2.03,-0.001286546018919102,REGIME_DECOUPLED
2024-03-19,2156.300048828125,2.0,0.034669295170434954,REGIME_DECOUPLED
2024-03-20,2157.89990234375,1.96,0.05845462193358819,REGIME_DECOUPLED
2024-03-21,2182.39990234375,1.93,0.08291715444959294,REGIME_DECOUPLED
2024-03-22,2158.10009765625,1.87,0.08445656532969266,REGIME_DECOUPLED
2024-03-25,2174.800048828125,1.92,0.11716350839037998,REGIME_DECOUPLED
2024-03-26,2175.60009765625,1.92,0.14052769197913606,REGIME_DECOUPLED
2024-03-27,2190.60009765625,1.88,0.14136786674519272,REGIME_DECOUPLED
2024-03-28,2217.39990234375,1.88,0.1399457582321276,REGIME_DECOUPLED
2024-04-01,2236.5,1.98,0.16731727438413094,REGIME_DECOUPLED
2024-04-02,2261.0,2.0,0.20833402575556323,REGIME_DECOUPLED
2024-04-03,2294.39990234375,2.0,0.2508592715633247,REGIME_DECOUPLED
2024-04-04,2288.800048828125,1.97,0.26750850745252797,REGIME_DECOUPLED
2024-04-05,2325.699951171875,2.02,0.30586194152123597,REGIME_DECOUPLED
2024-04-08,2331.699951171875,2.04,0.3464976836869727,REGIME_DECOUPLED
2024-04-09,2343.5,2.0,0.36023446807741977,REGIME_DECOUPLED
2024-04-10,2329.60009765625,2.15,0.4209984177518633,REGIME_DECOUPLED
2024-04-11,2354.800048828125,2.16,0.4716391392859313,REGIME_DECOUPLED
2024-04-12,2356.199951171875,2.11,0.5007871273022504,REGIME_DECOUPLED
2024-04-15,2365.800048828125,2.2,0.5407175673201625,REGIME_DECOUPLED
2024-04-16,2390.800048828125,2.24,0.5819836202278017,REGIME_DECOUPLED
2024-04-17,2371.699951171875,2.2,0.6066822873518706,REGIME_DECOUPLED
2024-04-18,2382.300048828125,2.24,0.6332571736786671,REGIME_DECOUPLED
2024-04-19,2398.39990234375,2.21,0.6573950010793641,REGIME_DECOUPLED
2024-04-22,2332.199951171875,2.21,0.6671249092490479,REGIME_DECOUPLED
2024-04-23,2327.699951171875,2.2,0.6745917268172282,REGIME_DECOUPLED
2024-04-24,2324.5,2.24,0.6776640296057737,REGIME_DECOUPLED
2024-04-25,2329.800048828125,2.28,0.6803102927787863,REGIME_DECOUPLED
2024-04-26,2334.800048828125,2.24,0.6860520890372793,REGIME_DECOUPLED
2024-04-29,2345.39990234375,2.22,0.6960537974722023,REGIME_DECOUPLED
2024-04-30,2291.39990234375,2.28,0.6888881722811554,REGIME_DECOUPLED
2024-05-01,2299.89990234375,2.25,0.6887772378758222,REGIME_DECOUPLED
2024-05-02,2299.199951171875,2.21,0.6859333266087583,REGIME_DECOUPLED
2024-05-03,2299.0,2.15,0.6827052480315963,REGIME_DECOUPLED
2024-05-06,2321.60009765625,2.14,0.6830074115716015,REGIME_DECOUPLED
2024-05-07,2315.199951171875,2.15,0.6841788977280338,REGIME_DECOUPLED
2024-05-08,2313.60009765625,2.17,0.6867223743502867,REGIME_DECOUPLED
2024-05-09,2332.10009765625,2.13,0.7062027956145996,REGIME_DECOUPLED
2024-05-10,2367.300048828125,2.16,0.7192129484365208,REGIME_DECOUPLED
2024-05-13,2336.10009765625,2.15,0.7253057279793554,REGIME_DECOUPLED
2024-05-14,2353.39990234375,2.12,0.734307632594409,REGIME_DECOUPLED
2024-05-15,2388.699951171875,2.05,0.7278766280431214,REGIME_DECOUPLED
2024-05-16,2380.0,2.07,0.7324164224544591,REGIME_DECOUPLED
2024-05-17,2412.199951171875,2.1,0.748538712535417,REGIME_DECOUPLED
2024-05-20,2433.89990234375,2.11,0.7494779991110702,REGIME_DECOUPLED
2024-05-21,2421.699951171875,2.09,0.753740646909158,REGIME_DECOUPLED
2024-05-22,2389.199951171875,2.1,0.7684992021759021,REGIME_DECOUPLED
2024-05-23,2335.0,2.17,0.7795041532418766,REGIME_DECOUPLED
2024-05-24,2332.5,2.14,0.7861681097420119,REGIME_DECOUPLED
2024-05-28,2355.199951171875,2.2,0.7818985917527344,REGIME_DECOUPLED
2024-05-29,2340.300048828125,2.25,0.773867217474557,REGIME_DECOUPLED
2024-05-30,2342.89990234375,2.19,0.7617287529996204,REGIME_DECOUPLED
2024-05-31,2322.89990234375,2.16,0.7484340595036167,REGIME_DECOUPLED
2024-06-03,2346.60009765625,2.08,0.7310741875053895,REGIME_DECOUPLED
2024-06-04,2325.5,2.02,0.7130509631183071,REGIME_DECOUPLED
2024-06-05,2354.10009765625,1.99,0.6825924783808975,REGIME_DECOUPLED
2024-06-06,2370.300048828125,2.0,0.6419646033868196,REGIME_DECOUPLED
2024-06-07,2305.199951171875,2.13,0.6210534286989773,REGIME_DECOUPLED
2024-06-10,2307.699951171875,2.16,0.6111567016329813,REGIME_DECOUPLED
2024-06-11,2307.5,2.12,0.6024262762218906,REGIME_DECOUPLED
2024-06-12,2336.0,2.09,0.6033373853936448,REGIME_DECOUPLED
2024-06-13,2300.199951171875,2.03,0.599032018264042,REGIME_DECOUPLED
2024-06-14,2331.39990234375,2.03,0.5773526822778802,REGIME_DECOUPLED
2024-06-17,2312.39990234375,2.06,0.549920928192873,REGIME_DECOUPLED
2024-06-18,2330.39990234375,2.01,0.48775472703595696,REGIME_DECOUPLED
2024-06-20,2353.800048828125,2.0,0.42269424159801233,REGIME_DECOUPLED
2024-06-21,2316.39990234375,2.02,0.3614608396072458,REGIME_DECOUPLED
2024-06-24,2330.0,2.03,0.26191403551286874,REGIME_DECOUPLED
2024-06-25,2316.60009765625,2.01,0.1583346823876784,REGIME_DECOUPLED
2024-06-26,2299.199951171875,2.06,0.10269907860107658,REGIME_DECOUPLED
2024-06-27,2324.5,2.03,0.05880198421356677,REGIME_DECOUPLED
2024-06-28,2327.699951171875,2.08,0.029130763722243186,REGIME_DECOUPLED
2024-07-01,2327.60009765625,2.16,-0.024720645574940636,REGIME_DECOUPLED
2024-07-02,2323.0,2.13,-0.03612278959438437,REGIME_DECOUPLED
2024-07-03,2359.800048828125,2.09,-0.04676597859966492,REGIME_DECOUPLED
2024-07-05,2388.5,2.0,-0.08402391987603366,REGIME_DECOUPLED
2024-07-08,2355.199951171875,2.01,-0.09064203424689311,REGIME_DECOUPLED
2024-07-09,2360.10009765625,2.04,-0.10210756553199372,REGIME_DECOUPLED
2024-07-10,2372.199951171875,2.01,-0.11975851973417499,REGIME_DECOUPLED
2024-07-11,2415.0,1.95,-0.1947478275063873,REGIME_DECOUPLED
2024-07-12,2414.0,1.94,-0.28991593331704135,REGIME_TRANSITION
2024-07-15,2422.89990234375,1.96,-0.35111766621014306,REGIME_TRANSITION
2024-07-16,2462.39990234375,1.91,-0.45350130586622645,REGIME_TRANSITION
2024-07-17,2454.800048828125,1.9,-0.5421618770074418,REGIME_NORMAL
2024-07-18,2451.800048828125,1.89,-0.5817751396238035,REGIME_NORMAL
2024-07-19,2395.5,1.93,-0.5902937685540773,REGIME_NORMAL
2024-07-22,2392.0,1.96,-0.5962991786963449,REGIME_NORMAL
2024-07-23,2404.60009765625,1.96,-0.611874308288369,REGIME_NORMAL
2024-07-24,2413.300048828125,2.0,-0.6219308387917329,REGIME_NORMAL
2024-07-25,2351.89990234375,1.99,-0.6250400921556004,REGIME_NORMAL
2024-07-26,2380.0,1.93,-0.6081686301511987,REGIME_NORMAL
2024-07-29,2377.300048828125,1.92,-0.5917721849913506,REGIME_NORMAL
2024-07-30,2405.0,1.9,-0.5874225805835321,REGIME_NORMAL
2024-07-31,2426.5,1.85,-0.5992475034441471,REGIME_NORMAL
2024-08-01,2435.0,1.79,-0.6183046604527458,REGIME_NORMAL
2024-08-02,2425.699951171875,1.76,-0.6257294693580581,REGIME_NORMAL
2024-08-05,2401.699951171875,1.71,-0.6064091201172443,REGIME_NORMAL
2024-08-06,2389.10009765625,1.78,-0.5945630239645215,REGIME_NORMAL
2024-08-07,2390.5,1.85,-0.6028479551303565,REGIME_NORMAL
2024-08-08,2422.199951171875,1.87,-0.6088367340552033,REGIME_NORMAL
2024-08-09,2432.10009765625,1.84,-0.6221864798358027,REGIME_NORMAL
2024-08-12,2462.39990234375,1.79,-0.6491911794481313,REGIME_NORMAL
2024-08-13,2466.699951171875,1.76,-0.675874442279352,REGIME_NORMAL
2024-08-14,2439.39990234375,1.77,-0.707186521285704,REGIME_NORMAL
2024-08-15,2453.10009765625,1.8,-0.7531801386638,REGIME_NORMAL
2024-08-16,2498.60009765625,1.81,-0.7820075224195642,REGIME_NORMAL
2024-08-19,2501.800048828125,1.79,-0.7991148300146923,REGIME_NORMAL
2024-08-20,2511.300048828125,1.75,-0.8093656911451853,REGIME_NORMAL
2024-08-21,2508.39990234375,1.72,-0.8197636062911423,REGIME_NORMAL
2024-08-22,2478.89990234375,1.76,-0.8364964834655952,REGIME_NORMAL
2024-08-23,2508.39990234375,1.68,-0.8590168173152724,REGIME_NORMAL
2024-08-26,2517.699951171875,1.67,-0.8749508706261516,REGIME_NORMAL
2024-08-27,2516.0,1.68,-0.881674548641177,REGIME_NORMAL
2024-08-28,2501.0,1.69,-0.8866771210223147,REGIME_NORMAL
2024-08-29,2525.699951171875,1.71,-0.8910155846517488,REGIME_NORMAL
2024-08-30,2493.800048828125,1.76,-0.8931086818643464,REGIME_NORMAL
2024-09-03,2489.89990234375,1.73,-0.8957333592977756,REGIME_NORMAL
2024-09-04,2493.39990234375,1.7,-0.8948363038569384,REGIME_NORMAL
2024-09-05,2511.39990234375,1.7,-0.8949368752322131,REGIME_NORMAL
2024-09-06,2493.5,1.69,-0.8931231851589352,REGIME_NORMAL
2024-09-09,2501.800048828125,1.66,-0.8935881565211216,REGIME_NORMAL
2024-09-10,2512.300048828125,1.63,-0.8968190342650475,REGIME_NORMAL
2024-09-11,2512.10009765625,1.61,-0.8970729361527572,REGIME_NORMAL
2024-09-12,2551.199951171875,1.63,-0.8988547244804505,REGIME_NORMAL
2024-09-13,2581.300048828125,1.58,-0.9039215070363747,REGIME_NORMAL
2024-09-16,2580.39990234375,1.54,-0.9091692711488385,REGIME_NORMAL
2024-09-17,2564.300048828125,1.53,-0.9134179847520092,REGIME_NORMAL
2024-09-18,2570.699951171875,1.58,-0.9153899650960404,REGIME_NORMAL
2024-09-19,2588.0,1.56,-0.9196398624425696,REGIME_NORMAL
2024-09-20,2619.89990234375,1.58,-0.9174882913361042,REGIME_NORMAL
2024-09-23,2626.5,1.58,-0.9145084879812774,REGIME_NORMAL
2024-09-24,2651.199951171875,1.55,-0.9095225232505703,REGIME_NORMAL
2024-09-25,2659.199951171875,1.61,-0.8971498034224515,REGIME_NORMAL
2024-09-26,2669.89990234375,1.63,-0.8795965202396503,REGIME_NORMAL
2024-09-27,2644.300048828125,1.6,-0.8767762919125311,REGIME_NORMAL
2024-09-30,2636.10009765625,1.63,-0.8728003241838953,REGIME_NORMAL
2024-10-01,2667.300048828125,1.55,-0.871260402266284,REGIME_NORMAL
2024-10-02,2647.10009765625,1.58,-0.8689731923597633,REGIME_NORMAL
2024-10-03,2657.10009765625,1.64,-0.8595563958137186,REGIME_NORMAL
2024-10-04,2645.800048828125,1.75,-0.8372590279957023,REGIME_NORMAL
2024-10-07,2644.800048828125,1.76,-0.8132794312431624,REGIME_NORMAL
2024-10-08,2615.0,1.77,-0.7970412059296373,REGIME_NORMAL
2024-10-09,2606.0,1.77,-0.7865001266254268,REGIME_NORMAL
2024-10-10,2620.60009765625,1.76,-0.7728471891329711,REGIME_NORMAL
2024-10-11,2657.60009765625,1.75,-0.7522947549569065,REGIME_NORMAL
2024-10-14,2647.800048828125,1.75,-0.727109824596749,REGIME_NORMAL
2024-10-15,2661.39990234375,1.75,-0.6968769936690344,REGIME_NORMAL
2024-10-16,2674.0,1.75,-0.6646087165632244,REGIME_NORMAL
2024-10-17,2691.0,1.79,-0.6179587886127574,REGIME_NORMAL
2024-10-18,2713.699951171875,1.77,-0.5481031697550695,REGIME_NORMAL
2024-10-21,2723.10009765625,1.88,-0.4353964743356693,REGIME_TRANSITION
2024-10-22,2744.199951171875,1.87,-0.3171261934685926,REGIME_TRANSITION
2024-10-23,2714.39990234375,1.93,-0.19888931219260028,REGIME_DECOUPLED
2024-10-24,2734.89990234375,1.91,-0.10030975019102974,REGIME_DECOUPLED
2024-10-25,2740.89990234375,1.96,-0.006932796106707845,REGIME_DECOUPLED
2024-10-28,2742.89990234375,1.99,0.07617517040245272,REGIME_DECOUPLED
2024-10-29,2768.39990234375,1.98,0.1428469021419853,REGIME_DECOUPLED
2024-10-30,2788.5,1.95,0.21955658039827722,REGIME_DECOUPLED
2024-10-31,2738.300048828125,1.95,0.3004080869092368,REGIME_DECOUPLED
2024-11-01,2738.60009765625,2.04,0.38510093674488405,REGIME_DECOUPLED
2024-11-04,2736.10009765625,2.03,0.45160523488898785,REGIME_DECOUPLED
2024-11-05,2740.300048828125,1.99,0.49396358760587844,REGIME_DECOUPLED
2024-11-06,2667.60009765625,2.04,0.5078821796090837,REGIME_DECOUPLED
2024-11-07,2698.39990234375,1.98,0.5384773589932559,REGIME_DECOUPLED
2024-11-08,2687.5,1.95,0.5712192891832273,REGIME_DECOUPLED
2024-11-11,2611.199951171875,1.95,0.5788445949216492,REGIME_DECOUPLED
2024-11-12,2600.0,2.08,0.5615883141547561,REGIME_DECOUPLED
2024-11-13,2580.800048828125,2.09,0.5289528055181737,REGIME_DECOUPLED
2024-11-14,2568.199951171875,2.1,0.48808669740315547,REGIME_DECOUPLED
2024-11-15,2565.699951171875,2.1,0.4575473192015026,REGIME_DECOUPLED
2024-11-18,2610.60009765625,2.08,0.4353339890994781,REGIME_DECOUPLED
2024-11-19,2627.10009765625,2.05,0.4199680127703053,REGIME_DECOUPLED
2024-11-20,2648.199951171875,2.06,0.41101093454497256,REGIME_DECOUPLED
2024-11-21,2672.10009765625,2.09,0.4088853985397345,REGIME_DECOUPLED
2024-11-22,2709.89990234375,2.07,0.41741481520091045,REGIME_DECOUPLED
2024-11-25,2616.800048828125,1.98,0.4143765565506532,REGIME_DECOUPLED
2024-11-26,2620.300048828125,2.02,0.4048166540015807,REGIME_DECOUPLED
2024-11-27,2639.89990234375,1.99,0.39566056529588073,REGIME_DECOUPLED
2024-11-29,2657.0,1.92,0.38910443258735916,REGIME_DECOUPLED
2024-12-02,2634.89990234375,1.93,0.37739941491816176,REGIME_DECOUPLED
2024-12-03,2644.699951171875,1.95,0.3594052800126943,REGIME_DECOUPLED
2024-12-04,2653.800048828125,1.9,0.33607359476043974,REGIME_DECOUPLED
2024-12-05,2626.60009765625,1.92,0.3007732164666109,REGIME_DECOUPLED
2024-12-06,2638.60009765625,1.91,0.2732998922053133,REGIME_DECOUPLED
2024-12-09,2664.89990234375,1.93,0.24796273106169786,REGIME_DECOUPLED
2024-12-10,2697.60009765625,1.93,0.21817570795168867,REGIME_DECOUPLED
2024-12-11,2733.800048828125,1.96,0.17996229249054502,REGIME_DECOUPLED
2024-12-12,2687.5,2.0,0.14127782879483072,REGIME_DECOUPLED
2024-12-13,2656.0,2.07,0.09280386656168409,REGIME_DECOUPLED
2024-12-16,2651.39990234375,2.07,0.059488401721751655,REGIME_DECOUPLED
2024-12-17,2644.39990234375,2.09,0.024182267418616538,REGIME_DECOUPLED
2024-12-18,2636.5,2.18,-0.00605582813165415,REGIME_DECOUPLED
2024-12-19,2592.199951171875,2.28,-0.06752506724801076,REGIME_DECOUPLED
2024-12-20,2628.699951171875,2.23,-0.08789094624753023,REGIME_DECOUPLED
2024-12-23,2612.300048828125,2.27,-0.13798390920886475,REGIME_DECOUPLED
2024-12-24,2620.0,2.24,-0.18375090946476036,REGIME_DECOUPLED
2024-12-26,2638.800048828125,2.23,-0.20134449003172036,REGIME_TRANSITION
2024-12-27,2617.199951171875,2.28,-0.24930786209410083,REGIME_TRANSITION
2024-12-30,2606.10009765625,2.24,-0.2879903067772836,REGIME_TRANSITION
2024-12-31,2629.199951171875,2.24,-0.31318226264783644,REGIME_TRANSITION
2025-01-02,2658.89990234375,2.23,-0.32432532234402184,REGIME_TRANSITION
2025-01-03,2645.0,2.26,-0.359008790059301,REGIME_TRANSITION
2025-01-06,2638.39990234375,2.28,-0.40487204663632914,REGIME_TRANSITION
